pub_time,count
2019-10-27,424
2019-09-23,424
2017-07-20,423
2018-04-07,423
2018-04-08,423
2017-09-25,422
2018-07-17,422
2018-12-03,422
2018-04-09,422
2017-09-14,422
2018-09-20,422
2017-08-10,422
2017-07-16,421
2017-07-29,421
2018-06-08,421
2021-12-17,421
2017-11-16,419
2017-11-19,419
2019-11-18,419
2017-08-24,419
2018-08-13,419
2018-09-07,419
2018-08-29,418
2017-07-30,418
2018-10-18,418
2017-09-13,418
2019-11-25,418
2018-07-03,418
2017-07-27,417
2017-09-08,417
2020-07-01,417
2018-07-08,417
2018-09-13,417
2020-06-01,417
2019-09-09,417
2017-12-08,417
2018-11-09,416
2018-06-03,416
2017-05-21,416
2017-04-06,416
2021-02-19,415
2017-07-31,415
2018-09-09,415
2019-09-15,415
2017-05-08,415
2018-03-11,415
2019-10-17,415
2019-10-31,415
2018-12-20,415
2017-10-16,414
2019-05-03,414
2020-02-15,414
2017-05-11,414
2020-02-14,414
2018-11-07,414
2019-10-04,414
2019-11-12,413
2017-04-10,413
2018-06-09,413
2018-09-08,413
2018-10-07,412
2021-03-30,412
2019-06-26,412
2017-11-15,412
2020-11-08,412
2017-10-17,412
2019-09-29,412
2019-08-07,411
2019-03-20,411
2017-11-09,411
2017-09-26,411
2017-07-25,411
2019-06-02,411
2019-10-29,411
2017-10-15,410
2021-02-26,410
2017-12-07,410
2019-02-25,410
2017-11-07,410
2021-05-02,409
2017-08-08,409
2019-01-29,409
2017-10-31,409
2018-11-29,408
2019-05-08,408
2017-02-08,408
2018-10-20,408
2018-08-10,407
2019-02-17,407
2017-09-18,407
2017-06-08,407
2020-04-09,407
2017-06-07,407
2017-09-10,407
2018-01-03,407
2017-11-10,407
2017-01-11,407
2019-01-31,407
2018-09-12,407
2019-03-10,407
2017-02-07,406
2019-09-25,406
2019-11-07,406
2019-11-20,406
2019-11-24,406
2018-08-09,406
2018-11-18,406
2017-07-26,406
2019-09-26,406
2018-10-13,406
2018-03-03,405
2017-08-16,405
2019-07-22,405
2017-10-30,405
2017-11-27,405
2017-09-27,405
2019-06-03,405
2019-07-07,405
2017-12-09,405
2018-08-18,405
2017-07-08,404
2020-07-17,404
2019-01-17,404
2020-07-08,404
2019-06-08,404
2018-03-15,404
2018-05-07,404
2019-09-22,403
2018-06-11,403
2020-07-02,403
2020-08-21,403
2018-12-13,403
2017-10-18,403
2018-11-08,403
2017-12-10,403
2020-03-26,403
2018-10-27,403
2017-05-10,402
2019-09-16,402
2017-07-22,402
2019-10-21,402
2018-10-15,402
2019-09-24,402
2022-04-05,401
2018-07-07,401
2017-08-19,401
2017-07-09,401
2017-11-20,401
2019-08-22,401
2020-01-14,401
2017-11-13,401
2020-07-30,401
2017-07-05,401
2018-10-03,401
2020-01-01,400
2018-12-22,400
2017-11-06,400
2019-09-30,400
2019-10-03,400
2020-08-14,400
2018-07-10,400
2017-10-19,400
2019-04-12,399
2019-06-10,399
2019-03-17,399
2017-09-28,399
2019-04-30,399
2018-07-24,399
2020-08-30,398
2019-10-16,398
2017-06-15,398
2017-08-23,398
2019-02-18,398
2019-10-02,398
2018-11-10,397
2019-07-30,397
2017-10-12,396
2020-01-15,396
2018-10-16,396
2018-02-10,395
2019-01-23,395
2020-08-28,395
2017-11-18,395
2017-11-28,395
2017-08-30,395
2019-11-04,395
2019-11-03,395
2019-01-08,395
2019-09-17,395
2019-10-30,395
2019-09-18,395
2017-09-17,395
2018-11-15,394
2019-05-12,394
2019-10-24,394
2021-08-20,394
2020-08-15,394
2017-09-19,393
2018-08-15,393
2019-05-13,393
2017-03-07,393
2019-04-09,393
2017-04-23,393
2018-11-14,393
2017-11-25,393
2017-06-12,393
2017-05-23,392
2018-04-12,392
2019-03-19,392
2018-11-20,392
2017-12-18,392
2017-10-26,392
2019-09-14,392
2019-08-27,392
2017-08-11,392
2018-05-12,392
2017-10-28,391
2018-11-19,391
2017-09-23,391
2017-04-20,391
2019-07-11,391
2020-05-24,391
2017-07-23,391
2018-10-26,391
2020-05-23,390
2019-09-10,390
2019-03-03,390
2019-06-27,390
2017-09-20,389
2017-08-06,389
2019-03-31,389
2019-07-13,389
2019-04-02,389
2019-06-05,389
2019-03-01,389
2018-10-23,388
2017-11-26,388
2019-11-17,388
2019-07-15,388
2019-10-28,387
2020-05-27,387
2018-12-27,387
2017-10-14,387
2017-11-11,387
2019-05-02,387
2019-10-26,386
2017-12-14,386
2018-08-26,386
2017-11-14,386
2019-02-19,386
2019-02-20,386
2019-10-10,386
2018-12-30,386
2017-04-18,386
2017-11-21,386
2017-08-07,386
2019-10-22,385
2019-10-15,385
2019-08-19,385
2017-08-14,385
2019-08-25,385
2019-02-09,385
2019-12-30,385
2019-06-11,385
2017-05-25,385
2019-05-29,385
2019-05-21,385
2017-04-07,385
2019-05-05,385
2019-07-17,385
2021-05-03,384
2019-03-09,384
2017-03-10,384
2018-03-12,384
2018-08-07,384
2017-10-09,383
2021-05-16,383
2018-11-11,383
2017-12-23,383
2017-11-23,383
2019-02-02,383
2018-03-14,383
2019-11-02,383
2019-07-08,383
2017-07-10,383
2019-03-27,383
2019-11-14,382
2017-01-10,382
2017-01-08,382
2017-08-29,382
2019-12-02,382
2017-04-16,382
2019-08-12,382
2019-11-30,382
2019-09-19,382
2019-10-12,381
2019-12-29,381
2018-11-25,381
2019-08-21,381
2017-04-12,381
2018-07-11,381
2019-07-04,381
2018-09-28,381
2019-01-09,381
2019-03-16,381
2019-07-25,381
2019-02-23,380
2019-01-07,380
2019-06-24,380
2017-06-18,380
2017-05-31,380
2017-12-13,380
2019-07-20,380
2019-10-07,380
2018-11-26,380
2019-09-04,379
2019-02-26,379
2017-04-05,379
2018-01-12,379
2018-05-09,379
2019-04-29,379
2019-09-11,379
2019-01-30,379
2019-11-27,379
2019-01-24,378
2017-11-12,378
2017-05-30,378
2019-04-16,378
2019-05-16,378
2018-12-26,378
2019-10-13,378
2017-04-11,377
2019-04-25,377
2019-08-26,377
2017-04-04,377
2018-06-10,377
2019-12-19,377
2019-07-14,376
2019-05-18,376
2019-05-22,376
2019-02-11,376
2019-12-31,376
2019-12-18,376
2018-08-17,375
2019-07-09,375
2019-06-30,375
2018-07-20,375
2018-11-12,375
2021-07-23,375
2019-07-03,375
2019-10-14,375
2019-08-01,375
2019-01-15,374
2017-04-30,374
2019-06-01,374
2018-09-14,374
2019-07-21,374
2019-06-04,374
2017-12-06,374
2017-04-27,374
2017-04-24,373
2019-07-27,373
2019-01-21,373
2017-12-17,373
2017-10-10,373
2019-06-18,373
2019-05-25,373
2019-06-19,373
2019-01-16,373
2017-08-04,373
2019-01-27,373
2019-07-18,372
2019-05-26,372
2019-03-02,372
2019-12-26,372
2017-06-19,372
2019-03-28,372
2020-08-01,372
2019-05-09,371
2019-06-29,371
2017-05-20,371
2017-03-30,371
2019-01-20,370
2019-04-13,370
2019-04-04,370
2019-11-23,370
2019-03-04,370
2019-03-12,370
2019-07-26,369
2019-05-15,369
2017-11-30,369
2017-12-11,368
2019-08-20,368
2018-07-27,368
2017-07-06,368
2019-09-20,368
2018-10-11,367
2017-09-09,367
2017-06-06,367
2017-05-27,367
2017-05-14,367
2019-11-19,366
2019-03-07,366
2019-11-28,366
2019-04-18,366
2017-07-12,366
2019-07-19,366
2017-06-14,366
2019-08-05,366
2019-07-02,366
2017-12-12,365
2019-01-04,365
2017-06-21,365
2017-12-28,365
2019-02-10,365
2019-02-14,365
2020-05-01,365
2019-06-13,365
2017-07-11,365
2017-12-20,365
2018-12-17,364
2017-05-12,364
2019-05-11,364
2019-05-20,364
2018-12-23,364
2019-04-20,364
2017-02-11,364
2017-10-21,364
2019-08-04,364
2018-11-28,364
2019-09-07,364
2019-05-19,363
2018-12-24,363
2017-12-21,363
2019-12-11,363
2020-04-01,363
2019-09-12,363
2019-11-06,363
2018-12-11,363
2019-04-24,362
2019-04-08,362
2018-11-24,362
2019-02-06,362
2019-11-10,362
2019-07-01,361
2019-06-07,361
2019-11-22,361
2018-12-19,361
2019-12-05,361
2019-12-22,361
2017-09-04,361
2019-07-16,360
2019-05-10,360
2017-06-11,360
2019-09-13,360
2019-02-07,360
2018-08-11,360
2017-03-06,360
2019-07-10,360
2019-11-26,360
2017-02-04,360
2019-03-21,360
2017-05-16,360
2019-08-29,359
2018-08-25,359
2019-03-23,359
2019-08-08,359
2018-11-17,359
2020-09-01,359
2019-02-03,359
2019-02-04,359
2019-10-19,358
2017-05-17,358
2019-12-21,358
2019-08-17,358
2018-12-15,358
2019-12-10,358
2019-01-13,358
2019-11-13,358
2019-03-08,358
2020-02-21,357
2018-12-31,357
2019-01-14,357
2018-02-11,357
2017-10-06,357
2019-11-16,357
2018-08-20,356
2019-06-20,356
2020-05-26,356
2019-12-13,356
2019-06-16,355
2019-05-23,355
2019-05-28,355
2017-04-29,355
2017-02-19,355
2018-10-08,354
2018-11-13,354
2017-04-13,354
2017-06-05,354
2019-10-01,354
2020-11-01,354
2019-09-02,354
2019-11-05,353
2019-09-28,353
2019-05-27,353
2019-04-03,353
2019-04-28,353
2017-05-15,353
2019-07-12,352
2019-02-13,352
2019-09-21,352
2019-12-24,352
2019-02-28,352
2019-04-21,352
2017-12-26,352
2017-03-13,352
2017-05-18,351
2017-08-15,351
2023-05-12,351
2019-12-17,351
2019-10-11,350
2019-01-26,349
2018-12-18,349
2020-07-31,349
2017-02-20,349
2019-01-19,348
2019-11-29,348
2017-09-05,348
2019-09-01,348
2019-01-28,348
2019-04-05,348
2019-12-15,348
2017-04-22,347
2018-06-12,347
2018-08-12,347
2019-06-23,347
2019-10-18,347
2019-03-25,346
2019-01-10,346
2019-02-16,346
2019-06-25,346
2018-11-27,346
2020-03-01,346
2018-08-31,346
2017-05-04,346
2017-12-04,346
2019-08-10,345
2019-05-14,345
2019-05-24,345
2017-09-12,345
2018-12-12,345
2017-04-19,345
2019-04-10,344
2019-06-17,344
2019-08-31,344
2019-08-18,343
2020-12-01,343
2019-12-20,343
2019-10-09,343
2019-09-27,342
2017-09-11,342
2018-10-12,342
2017-06-13,341
2018-03-08,341
2021-05-14,341
2019-09-05,341
2019-03-13,341
2017-01-07,341
2019-05-04,340
2019-05-01,340
2019-04-23,340
2019-02-27,340
2017-03-05,340
2019-06-15,340
2018-04-23,340
2017-09-16,339
2017-06-22,339
2018-11-21,339
2019-06-22,339
2019-12-14,339
2019-03-18,338
2019-03-30,338
2017-04-17,338
2017-11-04,338
2020-04-08,338
2021-05-13,338
2017-06-04,337
2017-05-13,337
2019-07-05,337
2019-10-25,336
2019-05-30,336
2017-07-02,336
2018-07-09,336
2017-12-31,336
2017-12-19,336
2019-02-22,335
2019-11-15,335
2017-10-04,335
2017-12-30,335
2017-04-25,335
2019-04-27,334
2017-06-09,334
2019-08-24,334
2019-03-14,333
2019-01-11,333
2019-12-09,333
2017-09-06,333
2019-09-03,333
2019-04-07,332
2017-11-05,332
2017-09-22,332
2018-12-29,332
2018-12-10,332
2018-05-10,332
2019-12-01,332
2019-08-11,331
2019-01-01,331
2017-12-24,331
2019-12-25,331
2018-12-14,329
2019-08-28,329
2017-03-28,329
2017-05-09,329
2017-06-03,329
2017-08-18,328
2019-09-06,328
2017-06-17,328
2019-03-05,328
2019-08-02,328
2017-11-17,327
2017-08-31,327
2019-01-03,326
2018-03-25,326
2018-09-11,325
2017-05-03,325
2019-08-03,325
2018-06-07,324
2018-02-27,324
2018-12-25,324
2017-01-05,323
2018-12-21,323
2017-10-13,323
2018-12-16,323
2017-03-22,323
2019-06-09,322
2017-04-26,322
2017-06-10,322
2017-10-05,322
2017-03-29,322
2019-12-28,321
2019-12-03,321
2019-12-06,321
2017-09-30,320
2019-01-25,320
2018-11-23,320
2018-05-13,319
2018-08-04,319
2017-08-02,319
2019-08-23,319
2019-02-01,319
2017-02-12,318
2018-02-26,318
2018-04-26,317
2019-10-06,317
2017-01-04,317
2019-02-08,317
2017-03-20,317
2017-07-07,317
2019-01-06,317
2019-06-28,317
2017-01-23,317
2019-11-08,316
2017-02-22,316
2018-07-06,316
2017-12-22,316
2017-08-01,316
2017-05-01,316
2018-09-03,316
2019-01-18,315
2018-07-13,314
2020-10-01,313
2018-11-30,313
2018-11-16,313
2019-04-19,313
2018-07-12,313
2017-12-16,312
2018-01-28,312
2018-09-04,312
2017-01-19,312
2018-05-23,311
2018-05-21,311
2018-10-19,311
2017-03-04,311
2017-03-14,311
2019-12-27,311
2018-06-06,310
2017-07-03,310
2017-03-19,310
2017-01-16,310
2017-08-09,310
2017-07-14,308
2019-03-26,308
2017-06-29,307
2017-07-21,307
2017-08-12,307
2019-08-30,306
2017-09-02,306
2017-05-26,306
2017-10-03,306
2018-04-06,306
2017-09-15,305
2018-05-20,305
2018-12-28,305
2017-05-05,305
2018-06-28,305
2019-06-12,304
2017-12-27,304
2018-11-22,304
2018-05-24,303
2019-02-21,303
2017-03-23,303
2019-05-17,303
2019-01-05,303
2019-05-07,302
2017-05-02,302
2018-05-04,301
2017-12-25,301
2017-09-03,301
2017-01-25,301
2017-02-28,300
2017-08-25,300
2017-03-27,299
2017-05-19,299
2018-04-30,299
2017-04-01,299
2017-12-03,299
2017-02-03,298
2019-06-21,298
2019-04-01,298
2019-05-31,298
2017-01-12,297
2019-10-08,297
2019-12-07,297
2017-02-23,297
2019-03-15,297
2018-05-27,297
2018-05-29,297
2018-05-31,297
2017-09-29,296
2019-03-29,296
2017-03-12,296
2019-04-26,295
2018-09-05,295
2018-10-02,294
2018-03-06,294
2018-03-04,294
2019-09-08,293
2018-01-04,293
2020-05-25,293
2019-03-22,293
2017-03-21,292
2017-03-01,292
2018-03-19,292
2017-01-14,292
2021-05-15,292
2020-03-08,292
2018-05-05,292
2019-04-14,292
2018-05-28,292
2017-01-22,291
2018-08-21,291
2019-12-04,291
2019-03-06,291
2017-01-29,291
2018-04-21,290
2017-02-01,290
2018-02-03,290
2018-06-05,290
2018-03-18,290
2017-01-18,289
2017-11-08,289
2018-04-28,289
2018-10-04,289
2017-10-11,289
2019-04-06,289
2018-03-22,288
2017-04-03,287
2019-08-06,287
2017-02-25,286
2018-05-15,286
2018-02-04,286
2017-08-03,285
2017-12-01,285
2018-02-06,285
2019-10-05,285
2018-02-24,285
2018-09-21,284
2019-11-09,284
2017-01-02,284
2019-01-02,284
2017-06-02,284
2018-03-05,283
2018-04-22,283
2017-03-25,283
2017-01-03,283
2018-02-25,283
2017-11-03,282
2018-01-31,282
2018-04-16,282
2018-05-30,282
2017-04-21,281
2017-11-01,281
2018-11-06,281
2018-01-15,281
2017-12-02,281
2018-03-07,281
2017-09-01,281
2017-07-28,281
2019-08-16,281
2017-01-31,280
2018-12-02,280
2017-11-24,280
2017-04-08,280
2019-06-14,280
2017-06-24,279
2018-06-26,279
2018-04-18,279
2017-10-01,279
2017-10-27,279
2018-01-21,279
2017-10-20,278
2018-05-19,278
2017-03-11,278
2018-03-29,278
2018-12-04,277
2021-07-22,277
2017-12-15,276
2017-01-30,276
2018-01-16,276
2017-01-01,275
2018-04-04,275
2018-04-19,275
2017-02-14,275
2017-06-23,275
2017-03-18,274
2017-04-28,274
2017-01-13,274
2018-09-06,274
2017-02-10,274
2017-04-02,274
2018-02-07,273
2017-02-24,273
2018-02-18,273
2018-06-30,273
2017-02-02,273
2018-04-24,273
2018-02-01,273
2017-11-02,272
2018-01-25,272
2017-06-16,272
2018-10-06,271
2018-10-05,271
2018-05-17,271
2019-12-16,270
2018-06-01,270
2018-05-22,270
2018-04-02,269
2017-01-24,269
2017-03-24,269
2018-03-24,269
2017-06-30,268
2018-02-22,268
2018-01-27,268
2018-05-16,268
2018-07-05,268
2017-02-13,267
2019-02-15,267
2018-06-14,267
2017-03-15,267
2018-01-14,267
2018-05-26,267
2017-06-01,267
2017-01-28,266
2018-01-02,266
2018-09-01,266
2018-05-14,265
2018-03-27,265
2018-02-28,265
2019-11-11,265
2019-08-15,265
2018-05-02,264
2018-04-29,264
2017-03-03,264
2018-03-31,263
2018-01-30,263
2018-03-17,262
2017-02-06,261
2017-01-17,261
2021-07-21,261
2018-01-24,261
2018-09-02,261
2018-03-16,261
2017-12-29,261
2017-03-31,260
2018-03-28,260
2017-02-16,260
2017-01-15,259
2017-01-21,259
2018-09-22,257
2018-06-21,257
2018-03-01,256
2018-01-18,256
2018-01-29,256
2018-04-01,256
2017-01-26,256
2018-04-17,256
2017-02-21,256
2018-05-06,255
2018-04-25,255
2018-02-20,255
2018-11-01,255
2020-02-08,253
2018-06-25,253
2018-06-20,253
2017-10-02,253
2018-08-05,252
2018-01-20,252
2017-07-01,252
2017-01-27,252
2018-03-20,252
2017-03-17,251
2018-01-17,251
2017-01-09,251
2018-04-27,250
2017-01-20,250
2018-01-23,250
2020-01-08,250
2018-06-27,250
2018-08-01,250
2017-02-05,249
2018-01-07,249
2018-07-04,249
2017-02-27,248
2018-06-24,247
2017-02-15,247
2018-03-02,247
2018-01-22,246
2017-06-25,246
2018-07-01,246
2018-12-05,245
2019-11-01,245
2018-10-01,244
2018-02-19,244
2018-04-20,244
2018-02-13,241
2018-02-17,240
2018-12-06,239
2018-01-13,239
2017-03-16,238
2017-07-04,238
2017-03-26,237
2018-11-02,237
2018-02-14,237
2019-04-22,237
2017-02-17,236
2017-02-18,234
2018-08-02,233
2018-06-02,233
2018-07-02,232
2019-02-05,229
2018-08-06,229
2017-04-14,226
2018-06-23,225
2018-05-01,223
2018-03-23,222
2018-11-04,221
2018-06-04,221
2018-04-13,220
2017-04-09,220
2018-05-25,219
2018-02-15,219
2018-04-05,219
2017-03-02,218
2017-02-26,217
2019-04-15,217
2018-06-22,217
2018-02-23,217
2018-01-01,215
2018-02-16,214
2018-01-19,214
2018-05-18,213
2018-06-13,212
2018-03-21,209
2017-04-15,205
2018-11-05,205
2018-06-29,202
2018-02-02,202
2018-01-26,202
2017-12-05,200
2018-01-06,199
2018-06-19,199
2018-03-26,198
2019-07-06,195
2018-01-05,191
2018-02-21,190
2018-03-30,188
2016-11-15,188
2018-04-14,185
2018-04-15,182
2018-06-15,182
2019-05-06,180
2019-08-14,174
2016-01-12,174
2018-12-01,173
2017-06-28,171
2016-12-25,171
2016-11-14,168
2016-11-26,163
2016-11-27,162
2016-12-20,162
2018-02-05,161
2016-11-19,161
2016-11-21,160
2016-09-11,159
2016-03-12,159
2016-12-26,158
2016-12-23,158
2016-11-29,157
2016-11-24,157
2016-11-17,157
2018-08-24,156
2016-08-12,156
2016-11-28,155
2016-05-12,155
2016-07-12,155
2016-04-12,155
2016-11-25,153
2016-12-12,153
2016-02-12,152
2016-11-18,151
2016-10-31,151
2016-08-11,151
2016-10-12,150
2016-12-18,149
2016-11-12,149
2016-11-23,148
2016-12-27,148
2016-12-31,147
2016-12-15,147
2016-11-13,147
2016-12-22,145
2016-06-12,145
2016-06-11,145
2016-07-11,144
2016-12-17,143
2019-06-06,143
2016-12-28,143
2016-09-12,141
2016-11-11,140
2016-12-21,139
2016-03-11,138
2016-02-11,138
2016-10-30,138
2016-12-24,138
2016-05-11,137
2016-12-19,137
2016-12-11,137
2018-08-23,136
2016-11-22,136
2019-08-13,136
2016-12-30,136
2019-12-08,135
2016-04-11,134
2016-11-16,133
2017-03-09,133
2016-10-29,133
2016-10-28,131
2016-11-20,130
2018-06-17,129
2016-12-29,128
2016-10-11,126
2018-06-18,124
2017-06-27,122
2016-12-13,122
2016-11-30,121
2017-06-26,119
2018-08-22,118
2017-02-09,111
2016-12-16,110
2016-01-11,109
2018-06-16,72
2012-02-22,68
2016-12-14,49
2016-09-24,48
2015-06-20,40
2016-05-05,38
2015-12-23,36
2016-04-04,35
2016-07-06,35
2013-02-25,34
2012-12-08,34
2015-05-12,32
2012-01-14,32
2015-09-03,32
2016-09-26,32
2013-01-04,31
2016-02-20,30
2016-01-25,30
2012-06-28,29
2016-09-27,29
2014-09-17,28
2016-06-30,28
2013-02-20,28
2016-08-24,28
2016-10-24,28
2013-10-10,27
2015-07-16,26
2013-10-12,26
2015-03-31,25
2016-02-18,25
2012-05-27,25
2013-05-19,25
2014-04-20,25
2015-01-01,24
2012-11-22,23
2014-10-12,23
2012-10-21,23
2015-05-18,22
2014-01-01,22
2013-06-19,22
2012-12-31,21
2012-10-01,21
2014-07-21,21
2012-04-26,20
2014-06-24,20
2013-04-16,20
2015-09-22,19
2015-01-28,19
2014-01-11,18
2012-03-19,17
2013-01-17,16
2015-01-11,16
2014-02-18,16
2013-06-20,15
2016-09-25,15
2014-10-28,14
2014-02-20,14
2014-02-17,13
2015-09-21,13
2016-01-03,13
2015-03-30,12
2013-11-12,12
2016-09-28,12
2015-04-22,12
2015-05-17,12
2012-04-18,11
2012-01-12,11
2013-07-30,11
2016-10-20,11
2014-01-28,11
2013-01-09,10
2013-07-28,10
2014-05-15,10
2014-03-25,10
2015-04-21,10
2012-02-23,10
2012-10-22,10
2012-04-25,10
2013-02-19,10
2015-10-31,10
2014-09-15,10
2013-01-19,10
2014-07-12,9
2015-07-03,9
2015-04-11,9
2013-09-16,9
2014-02-01,9
2012-10-10,9
2013-05-20,9
2012-04-06,9
2013-01-01,9
2014-03-24,9
2014-12-03,9
2012-07-06,8
2012-12-30,8
2016-09-22,8
2013-01-05,8
2014-02-25,7
2016-10-19,7
2014-05-18,7
2016-08-22,7
2014-01-07,7
2014-01-06,7
2013-07-29,7
2014-01-25,6
2015-03-04,6
2014-01-22,6
2013-12-10,6
2014-01-27,6
2013-04-20,6
2014-02-19,6
2014-07-20,6
2013-10-13,5
2015-04-23,5
2014-06-22,5
2015-01-21,5
2015-04-04,5
2014-02-24,5
2014-10-05,5
2015-02-08,5
2014-04-21,5
2014-01-20,5
2016-02-21,5
2015-01-04,4
2014-10-27,4
2013-07-24,4
2015-12-18,4
2016-02-08,4
2014-07-22,4
2014-07-19,4
2013-01-21,4
2015-08-03,4
2015-10-03,4
2013-07-31,4
2014-01-03,4
2004-01-06,4
2014-05-14,4
2014-02-26,4
2010-01-04,3
2015-12-03,3
2014-09-14,3
2001-01-02,3
2016-04-05,3
2013-03-14,3
2015-07-02,3
2013-06-25,3
2015-07-13,3
2013-02-17,3
2014-03-30,3
2016-03-08,3
2015-04-25,3
2016-02-06,3
2015-04-03,2
2015-01-24,2
2015-01-29,2
2013-01-06,2
2014-11-01,2
2016-06-19,2
2016-06-08,2
2013-04-17,2
2012-01-01,2
2013-08-27,2
2015-01-06,2
2013-01-02,2
2014-02-28,2
2013-03-31,2
2013-01-12,2
2015-06-22,2
2001-01-01,2
2013-09-22,2
2015-09-20,2
2013-10-30,2
2013-09-19,2
2013-12-12,2
2013-12-29,2
2013-09-15,2
2016-01-06,2
2016-09-20,2
2014-05-19,2
2015-05-03,2
2016-08-01,1
2012-04-05,1
2012-02-08,1
2016-12-09,1
2012-02-26,1
2016-09-19,1
2016-08-07,1
2012-01-11,1
2016-07-28,1
2004-01-05,1
2016-09-21,1
2016-07-26,1
2016-09-08,1
2016-07-24,1
2016-10-07,1
2016-07-10,1
2016-07-08,1
2003-01-01,1
2015-01-08,1
2016-10-08,1
2016-07-02,1
2001-01-05,1
2012-01-06,1
2014-10-26,1
2012-01-02,1
2014-11-18,1
2005-01-05,1
2005-01-10,1
2014-02-09,1
2016-08-20,1
2006-01-09,1
2014-10-09,1
2007-01-04,1
2016-08-23,1
2016-08-25,1
2016-08-27,1
2008-01-01,1
2008-01-05,1
2016-08-19,1
2016-09-06,1
2014-12-05,1
2014-08-22,1
2014-12-27,1
2016-08-13,1
2014-07-26,1
2009-01-05,1
2009-01-09,1
2016-08-29,1
2016-08-31,1
2011-01-01,1
2011-01-10,1
2014-10-13,1
2015-01-22,1
2015-09-06,1
2016-06-28,1
2013-08-29,1
2015-11-26,1
2015-12-10,1
2015-05-24,1
2015-05-16,1
2016-01-08,1
2015-04-26,1
2013-08-24,1
2016-02-09,1
2016-01-10,1
2014-03-04,1
2014-04-11,1
2016-01-16,1
2016-01-18,1
2014-01-09,1
2015-05-26,1
2015-11-03,1
2015-05-27,1
2015-05-29,1
2015-10-15,1
2015-09-27,1
2015-07-26,1
2015-07-30,1
2015-08-17,1
2015-08-21,1
2013-10-21,1
2015-08-29,1
2015-09-19,1
2015-09-01,1
2013-12-31,1
2015-09-10,1
2014-01-02,1
2016-02-07,1
2013-05-28,1
2016-06-27,1
2016-04-23,1
2016-10-15,1
2015-09-08,1
2013-01-10,1
2016-04-08,1
2016-10-13,1
2016-04-21,1
2016-06-05,1
2016-10-26,1
2014-02-14,1
2016-10-09,1
2016-06-18,1
2012-09-01,1
2016-06-23,1
2015-02-06,1
2016-03-14,1
2016-03-13,1
2015-02-21,1
2015-03-14,1
2015-03-15,1
2015-03-18,1
2013-02-12,1
2016-03-05,1
2016-03-04,1
2016-02-27,1
2013-03-13,1
2013-03-29,1
2013-03-30,1
2013-04-15,1
2016-02-25,1
2013-04-18,1
2016-02-23,1
2015-05-23,1
